town,flat_type,floor_area_sqm,remaining_lease_months,resale_price,distanceWithMrt,distanceWithRaffles,distanceWithGdPri
SENGKANG,4 ROOM,101,931,360000,741.2337197,12250.45108,1425.734489
SENGKANG,4 ROOM,90,1061,460000,282.0648639,12231.18537,829.1674567
SENGKANG,4 ROOM,90,1060,550000,127.9332991,12077.58272,951.8896734
SENGKANG,4 ROOM,90,1060,575000,282.0648639,12231.18537,829.1674567
SENGKANG,4 ROOM,90,1060,533000,127.9332991,12077.58272,951.8896734
SENGKANG,4 ROOM,93,1065,5.00E+05,383.5086401,12332.43832,796.6982138
SENGKANG,4 ROOM,92,1128,595000,383.9943077,12245.40359,669.7936029
SENGKANG,4 ROOM,92,1128,558888,283.7789826,12205.5595,774.8990918
SENGKANG,4 ROOM,92,1128,572000,347.8415575,12190.99543,712.9933555
SENGKANG,4 ROOM,92,1128,535000,254.7002271,12106.6911,810.8022817
SENGKANG,4 ROOM,85,979,365000,429.4504625,13003.20163,200.5546348
SENGKANG,4 ROOM,87,979,410000,429.4504625,13003.20163,200.5546348
SENGKANG,4 ROOM,89,950,324000,1254.690476,12878.13735,1732.233504
SENGKANG,4 ROOM,94,1075,426000,1911.594655,12392.86809,363.5771987
SENGKANG,4 ROOM,94,1075,390000,1874.323545,12428.01513,394.7068673
SENGKANG,4 ROOM,92,1126,358000,2345.95739,12468.28526,108.7149796
SENGKANG,4 ROOM,92,1126,454000,2402.977345,12461.63057,156.0882996
SENGKANG,4 ROOM,92,1125,460000,2348.007228,12551.57736,176.1615845
SENGKANG,4 ROOM,93,1140,445000,1992.216619,12810.78852,470.7746384
SENGKANG,4 ROOM,93,1118,412000,2016.903713,12578.3763,284.9993963
SENGKANG,4 ROOM,93,1118,460000,2062.827881,12664.32503,311.4201816
SENGKANG,4 ROOM,92,1125,415000,2402.977345,12461.63057,156.0882996
SENGKANG,4 ROOM,93,1118,436800,2057.723477,12578.26664,253.5570638
SENGKANG,4 ROOM,92,1125,398000,2345.95739,12468.28526,108.7149796
SENGKANG,5 ROOM,115,1133,635000,1052.615669,13316.56877,701.9880557
SENGKANG,5 ROOM,111,1132,568888,1092.191667,13410.86428,773.9380646
SENGKANG,5 ROOM,111,1132,578000,1029.160074,13407.84345,730.242842
SENGKANG,5 ROOM,115,1132,645888,1109.341099,13385.88803,774.6591763
SENGKANG,5 ROOM,110,962,465000,604.1851662,12449.31243,395.1814677
SENGKANG,5 ROOM,110,961,445000,513.1200339,12527.30171,350.2899283
SENGKANG,5 ROOM,110,974,5.00E+05,606.3119677,12630.16109,184.8470528
SENGKANG,5 ROOM,110,972,520000,547.2059601,12679.22208,134.8199109
SENGKANG,5 ROOM,110,973,525000,416.5581174,12731.62758,158.645273
SENGKANG,5 ROOM,110,960,420000,592.2618468,12446.22616,409.5202904
SENGKANG,5 ROOM,110,973,535000,416.5581174,12731.62758,158.645273
SENGKANG,5 ROOM,111,976,365000,1229.627301,12531.51975,724.2027131
SENGKANG,5 ROOM,111,975,402000,1111.417413,12583.91988,605.0941712
SENGKANG,5 ROOM,110,968,435000,735.8383462,12545.17193,296.0360937
SENGKANG,5 ROOM,110,966,445000,826.6440462,12325.90799,510.3490832
SENGKANG,5 ROOM,110,959,470000,564.1170948,12355.08634,502.088574
SENGKANG,5 ROOM,110,966,438000,943.7347347,12360.78999,525.9432797
SENGKANG,5 ROOM,112,1126,585000,612.124604,13085.47646,291.6861399
SENGKANG,5 ROOM,113,1124,540000,939.2751213,13093.47947,516.3210301
SENGKANG,5 ROOM,110,982,405000,830.5582269,12736.61509,321.4800704
SENGKANG,5 ROOM,110,981,465000,720.1279202,12729.18191,212.6079393
SENGKANG,5 ROOM,112,1128,6.00E+05,796.0311214,13259.23901,505.9287463
SENGKANG,5 ROOM,112,1128,580000,808.4574275,13147.65077,442.5037898
SENGKANG,5 ROOM,112,1128,540000,742.82813,13161.90338,411.35343
SENGKANG,5 ROOM,110,964,420000,618.3961341,13572.78731,565.8082289
SENGKANG,5 ROOM,110,955,450000,497.2584831,12444.65747,674.4062783
SENGKANG,5 ROOM,110,953,420000,465.4704439,12504.84487,662.3937065
SENGKANG,5 ROOM,110,1002,448000,572.542737,12347.13912,1137.651819
SENGKANG,5 ROOM,111,1014,535000,379.6702233,12268.48273,986.7298457
SENGKANG,5 ROOM,110,1014,535000,418.1087956,12238.92362,1085.459443
SENGKANG,5 ROOM,116,947,460000,380.1690244,13214.43454,869.8227708
SENGKANG,5 ROOM,114,961,458000,760.1332305,13617.22518,708.5209554
SENGKANG,5 ROOM,110,958,415000,515.1192765,13465.60226,695.0969063
SENGKANG,5 ROOM,110,966,435000,569.0497285,13510.8918,666.3954117
SENGKANG,5 ROOM,110,965,435000,549.2306011,13477.88236,713.1511431
SENGKANG,5 ROOM,122,960,440000,926.6327336,13737.93202,753.7171
SENGKANG,5 ROOM,123,936,460000,614.6078454,13011.84843,1115.550848
SENGKANG,5 ROOM,121,932,470000,453.6417742,12755.69209,889.9372335
SENGKANG,5 ROOM,121,938,430000,676.479751,12884.64266,1157.450629
SENGKANG,5 ROOM,115,942,470000,806.9269882,12792.97396,1270.336594
SENGKANG,5 ROOM,112,991,435000,2243.871252,11939.31892,469.9137292
SENGKANG,5 ROOM,115,994,465000,2297.970573,11857.96568,559.4938724
SENGKANG,5 ROOM,112,993,462500,2260.817287,11874.7627,536.5990673
SENGKANG,5 ROOM,112,1134,538000,1577.467624,12168.54477,712.014991
SENGKANG,5 ROOM,113,1134,620000,1577.467624,12168.54477,712.014991
SENGKANG,5 ROOM,113,1133,640000,1577.467624,12168.54477,712.014991
SENGKANG,5 ROOM,113,1141,538000,2047.642775,12977.92235,603.9022284
SENGKANG,5 ROOM,113,1134,610000,1577.467624,12168.54477,712.014991
SENGKANG,5 ROOM,112,1125,570000,1976.443218,12693.04599,386.2107498
SENGKANG,5 ROOM,113,1133,558000,1673.171457,12107.44728,634.6462694
SENGKANG,5 ROOM,113,1133,555000,1588.553782,12224.24299,697.9562616
SENGKANG,5 ROOM,113,1127,551800,1930.205397,12450.06098,335.7335877
SENGKANG,5 ROOM,114,993,428888,1852.040899,12140.23796,466.1334932
SENGKANG,5 ROOM,112,1125,540000,1903.722538,12603.04385,390.9669695
SENGKANG,5 ROOM,112,1133,560000,1588.553782,12224.24299,697.9562616
SENGKANG,5 ROOM,113,1133,575000,1699.20204,12291.70179,589.3975087
SENGKANG,5 ROOM,110,1002,448000,2113.434841,11989.03438,427.6754764
SENGKANG,5 ROOM,113,1103,518000,2077.634342,12532.26881,212.7867051
SENGKANG,5 ROOM,110,1000,410000,2181.750872,11907.32783,499.7162271
SENGKANG,5 ROOM,110,1001,478000,2075.438349,11912.96111,508.966205
SENGKANG,5 ROOM,113,1141,608000,1674.31066,12939.72843,772.5696846
SENGKANG,5 ROOM,113,1141,570000,1711.222222,12897.95563,715.6631998
SENGKANG,5 ROOM,122,936,440000,1085.689666,13310.96854,1421.976413
SENGKANG,5 ROOM,110,987,407000,1437.687504,13185.64862,1833.383286
SENGKANG,5 ROOM,116,939,440000,1079.248186,13275.69363,1446.656362
SENGKANG,5 ROOM,111,987,435000,1309.486133,13194.27868,1712.723976
SENGKANG,5 ROOM,110,981,405000,1463.297668,13504.35199,1630.823978
SENGKANG,5 ROOM,110,982,410000,1430.130843,13524.75287,1580.185342
SENGKANG,5 ROOM,109,949,388000,1159.45977,12918.01967,1642.355195
SENGKANG,5 ROOM,116,941,438000,1195.953995,13190.2016,1616.414999
SENGKANG,5 ROOM,115,948,422000,1015.528472,12338.08139,1651.763088
SENGKANG,5 ROOM,109,953,390000,1124.82496,13588.97678,1191.699578
SENGKANG,5 ROOM,111,956,405000,739.9201027,13406.17377,1012.436905
SENGKANG,5 ROOM,110,947,394000,1198.471445,12855.72301,1673.477437
SENGKANG,5 ROOM,115,936,418000,953.1235652,12729.55077,1406.074156
SENGKANG,5 ROOM,109,953,380000,1124.82496,13588.97678,1191.699578
SENGKANG,5 ROOM,110,952,399000,1189.105424,13695.65655,1148.135566
SENGKANG,5 ROOM,115,949,438000,935.4605422,13583.48095,982.9703405
SENGKANG,5 ROOM,122,932,470000,894.3263179,13025.82026,1392.062918
SENGKANG,5 ROOM,120,931,425000,684.4499215,12220.8494,1390.954346
SENGKANG,5 ROOM,112,1128,672000,383.9943077,12245.40359,669.7936029
SENGKANG,5 ROOM,110,971,448000,329.5504862,12879.59742,180.9512157
SENGKANG,5 ROOM,110,980,445000,551.994705,12892.11543,97.95075026
SENGKANG,5 ROOM,113,1140,516000,2034.236546,12796.00092,437.6634192
SENGKANG,5 ROOM,113,1140,560000,2075.130439,12840.43897,462.4690406
SENGKANG,EXECUTIVE,125,967,580000,467.911904,12743.10545,99.58039153
SENGKANG,EXECUTIVE,127,967,598000,467.911904,12743.10545,99.58039153
SENGKANG,EXECUTIVE,127,975,508000,1149.499214,12572.4588,643.1132239
SENGKANG,EXECUTIVE,130,963,550000,667.4776008,12367.27605,451.8565208
SENGKANG,EXECUTIVE,125,964,585000,797.0438058,12475.85016,370.200264
SENGKANG,EXECUTIVE,125,980,612000,863.5129635,12850.82316,367.969386
SENGKANG,EXECUTIVE,130,958,635000,453.5516392,12515.99778,480.6540821
SENGKANG,EXECUTIVE,144,936,726000,554.5582461,12443.52997,949.6649455
SENGKANG,EXECUTIVE,130,953,570000,498.7511544,12499.26811,744.0529625
SENGKANG,EXECUTIVE,125,958,512000,621.366866,13566.93872,609.8080633
SENGKANG,EXECUTIVE,129,947,528000,1049.33763,12464.15625,1599.052431
SENGKANG,EXECUTIVE,130,957,615000,500.7822349,12475.50463,482.7242517
SENGKANG,EXECUTIVE,131,947,578000,1274.465873,13037.31118,1767.963908
SERANGOON,3 ROOM,73,743,340000,254.8210455,7896.368456,975.5490506
SERANGOON,3 ROOM,70,760,370000,384.1394017,7935.23058,1452.872253
SERANGOON,3 ROOM,64,772,365000,596.0744827,8051.623848,1568.641992
SERANGOON,3 ROOM,71,760,280000,1068.834348,8673.48288,1566.04224
SERANGOON,3 ROOM,67,760,330000,1068.834348,8673.48288,1566.04224
SERANGOON,3 ROOM,64,774,295000,265.7972006,7965.280141,1224.511678
SERANGOON,3 ROOM,64,773,362000,419.8524279,8116.940398,1361.585323
SERANGOON,3 ROOM,64,772,343000,419.8524279,8116.940398,1361.585323
SERANGOON,3 ROOM,64,770,380000,533.2829162,8249.653168,1430.456812
SERANGOON,3 ROOM,64,769,350000,581.3445059,8279.700905,1503.041713
SERANGOON,3 ROOM,64,772,326000,419.8524279,8116.940398,1361.585323
SERANGOON,3 ROOM,60,757,238000,1941.016974,9846.748036,523.3797121
SERANGOON,4 ROOM,103,814,610800,380.422869,7674.229693,682.0151462
SERANGOON,4 ROOM,103,809,578000,378.5767417,7345.884362,785.9959909
SERANGOON,4 ROOM,95,770,448888,467.0017859,8059.085036,1496.104637
SERANGOON,4 ROOM,84,778,540000,374.2773677,7607.157789,1208.451467
SERANGOON,4 ROOM,84,777,492500,498.4722247,7660.018503,1419.364538
SERANGOON,4 ROOM,84,775,530000,404.4129719,7752.973591,1319.876456
SERANGOON,4 ROOM,92,760,428000,800.6408887,8366.146993,1769.480797
SERANGOON,4 ROOM,91,756,460000,888.7495534,8436.65829,1800.870534
SERANGOON,4 ROOM,113,813,645000,260.446432,7756.406626,819.933398
SERANGOON,4 ROOM,105,813,610000,149.0879425,7821.900205,964.6056776
SERANGOON,4 ROOM,99,933,505000,667.6228762,8207.353261,1643.64562
SERANGOON,4 ROOM,84,791,335000,1583.238721,9637.904042,600.3962573
SERANGOON,4 ROOM,111,769,402500,1889.880668,9710.874807,628.1519207
SERANGOON,4 ROOM,91,763,355000,2034.323721,9921.734291,525.5705886
SERANGOON,4 ROOM,93,765,338000,1919.501651,9751.066838,605.681338
SERANGOON,4 ROOM,83,793,360000,1569.799444,9589.34329,648.9236713
SERANGOON,4 ROOM,91,765,365000,1745.814772,9529.787257,747.0183839
SERANGOON,4 ROOM,100,916,408000,2204.14339,10223.93796,460.0551346
SERANGOON,4 ROOM,100,915,407000,2204.14339,10223.93796,460.0551346
SERANGOON,4 ROOM,100,917,392000,2156.823865,10160.07049,447.892341
SERANGOON,4 ROOM,103,855,385000,2038.575241,10432.39328,226.3634893
SERANGOON,5 ROOM,125,766,660000,283.6066922,7918.352245,1316.368555
SERANGOON,5 ROOM,121,778,670000,374.2773677,7607.157789,1208.451467
SERANGOON,5 ROOM,115,933,7.00E+05,645.500619,8228.726388,1617.287478
SERANGOON,5 ROOM,115,933,708000,627.1881089,8249.058699,1591.067479
SERANGOON,5 ROOM,121,918,510000,2156.823865,10160.07049,447.892341
SERANGOON,5 ROOM,122,855,465000,2125.161346,10364.85721,302.6419389
SERANGOON,5 ROOM,122,855,455000,2032.542543,10229.3827,253.8721325
SERANGOON,5 ROOM,124,855,465000,1751.971215,10009.03231,235.1888157
SERANGOON,EXECUTIVE,150,771,840000,444.8795043,7855.342371,1534.677109
SERANGOON,EXECUTIVE,146,771,765000,444.8795043,7855.342371,1534.677109
SERANGOON,EXECUTIVE,146,809,960000,261.9038403,7671.697335,755.5019125
SERANGOON,EXECUTIVE,146,812,840000,283.7476598,7635.97968,720.0322689
SERANGOON,EXECUTIVE,155,775,605000,1601.782462,9468.846659,774.9572698
SERANGOON,EXECUTIVE,145,855,640000,1713.394868,10221.69224,132.8614183
SERANGOON,EXECUTIVE,149,855,710000,1826.135651,10115.5712,145.6955636
SERANGOON,EXECUTIVE,147,855,650800,1880.127669,10062.75479,247.141375
TAMPINES,3 ROOM,65,803,305000,486.4429085,13567.13098,677.6580743
TAMPINES,3 ROOM,73,756,318000,228.4983154,11757.44193,329.2425831
TAMPINES,3 ROOM,73,752,330000,228.7001996,11723.0836,367.4736566
TAMPINES,3 ROOM,67,1128,368000,936.8729729,12824.38879,1089.179105
TAMPINES,3 ROOM,61,1114,499000,713.8926476,12769.84221,915.0072396
TAMPINES,3 ROOM,61,1114,480000,713.8926476,12769.84221,915.0072396
TAMPINES,3 ROOM,74,755,320000,754.6110725,12774.55275,589.4781027
TAMPINES,3 ROOM,73,760,355000,432.0367047,13404.17982,186.4425293
TAMPINES,3 ROOM,75,748,340000,433.8162086,13619.3057,295.8699053
TAMPINES,3 ROOM,68,795,284000,452.6757453,13675.79259,321.7372589
TAMPINES,3 ROOM,75,772,330000,563.8736869,13055.04036,307.5913437
TAMPINES,3 ROOM,74,755,315000,672.4402598,13549.92274,371.9227926
TAMPINES,3 ROOM,73,753,305000,561.5008355,13719.60996,401.7806663
TAMPINES,3 ROOM,74,762,305000,515.2232771,13149.61182,369.2160722
TAMPINES,3 ROOM,73,753,305000,561.5008355,13719.60996,401.7806663
TAMPINES,3 ROOM,67,771,315000,235.8152265,13787.84971,501.8813853
TAMPINES,3 ROOM,73,763,370000,173.7957388,13866.53822,556.4508061
TAMPINES,3 ROOM,74,766,330000,603.4688038,13500.36585,202.0365265
TAMPINES,3 ROOM,69,769,318000,655.3819186,13450.605,367.7615806
TAMPINES,3 ROOM,74,762,355000,426.9228634,13769.44663,236.4868167
TAMPINES,3 ROOM,67,1131,350000,901.9144154,14451.60286,922.3912795
TAMPINES,3 ROOM,68,1130,378000,857.3846215,14416.71728,879.7872813
TAMPINES,3 ROOM,68,1130,370000,901.9144154,14451.60286,922.3912795
TAMPINES,3 ROOM,74,782,285000,507.7749827,13967.88241,392.1374567
TAMPINES,3 ROOM,74,789,315000,378.018483,14242.07925,691.0894977
TAMPINES,3 ROOM,74,789,321000,420.4731358,14267.37653,707.6766484
TAMPINES,3 ROOM,64,777,3.00E+05,691.2905549,11840.45552,270.2947225
TAMPINES,3 ROOM,74,795,315000,872.8328828,11749.46689,469.5617796
TAMPINES,3 ROOM,74,796,342000,941.4426774,12089.29403,470.9525037
TAMPINES,3 ROOM,74,803,318000,1072.006984,11786.55318,645.1656594
TAMPINES,4 ROOM,104,807,470000,305.0339315,12823.29045,1029.530608
TAMPINES,4 ROOM,84,799,345000,346.2092174,13298.48471,533.9435147
TAMPINES,4 ROOM,84,804,380000,606.3921532,13621.28615,562.5492023
TAMPINES,4 ROOM,88,796,395000,525.5424701,13623.53432,736.3608641
TAMPINES,4 ROOM,101,903,460000,141.8608821,12979.37917,906.0355627
TAMPINES,4 ROOM,104,805,430000,339.1924794,12803.38805,1085.040766
TAMPINES,4 ROOM,104,802,472000,188.9140976,13203.88687,673.6614478
TAMPINES,4 ROOM,104,806,437000,325.1631593,13446.33361,843.6895452
TAMPINES,4 ROOM,104,805,412000,276.5653871,13369.54328,955.9626212
TAMPINES,4 ROOM,93,1130,587000,525.122095,11531.68835,440.6041276
TAMPINES,4 ROOM,93,1130,590000,580.5460418,11502.67601,467.8332518
TAMPINES,4 ROOM,93,1129,550000,556.8969442,11561.96791,408.9644496
TAMPINES,4 ROOM,93,1130,515000,580.5460418,11502.67601,467.8332518
TAMPINES,4 ROOM,93,1129,588000,525.122095,11531.68835,440.6041276
TAMPINES,4 ROOM,93,1129,570000,580.5460418,11502.67601,467.8332518
TAMPINES,4 ROOM,93,1129,615000,525.122095,11531.68835,440.6041276
TAMPINES,4 ROOM,104,752,430000,532.2723367,12255.77236,304.5505357
TAMPINES,4 ROOM,98,763,420000,233.7983879,11887.81306,239.543898
TAMPINES,4 ROOM,92,1126,538000,1285.436755,12033.26003,821.5880259
TAMPINES,4 ROOM,92,1126,512000,1285.436755,12033.26003,821.5880259
TAMPINES,4 ROOM,101,907,460000,904.5730423,11413.92155,652.7497677
TAMPINES,4 ROOM,92,1126,488888,1311.737787,12099.15172,843.9795747
TAMPINES,4 ROOM,92,1126,525000,1258.105933,11982.75874,798.4853528
TAMPINES,4 ROOM,108,866,405000,420.1109921,14432.98353,952.9512848
TAMPINES,4 ROOM,103,823,482000,278.5245192,13138.09969,453.3636536
TAMPINES,4 ROOM,93,1129,538000,967.5717537,12853.26136,1131.11571
TAMPINES,4 ROOM,93,1128,510000,1012.402785,12888.49085,1148.382455
TAMPINES,4 ROOM,93,1128,515000,967.5717537,12853.26136,1131.11571
TAMPINES,4 ROOM,93,1129,589000,967.5717537,12853.26136,1131.11571
TAMPINES,4 ROOM,93,1129,572000,901.1400858,12694.50853,947.8420186
TAMPINES,4 ROOM,93,1128,555000,936.8729729,12824.38879,1089.179105
TAMPINES,4 ROOM,93,1128,535000,1049.770006,12845.32089,1177.658497
TAMPINES,4 ROOM,93,1128,550000,1012.402785,12888.49085,1148.382455
TAMPINES,4 ROOM,93,1128,570000,1012.402785,12888.49085,1148.382455
TAMPINES,4 ROOM,93,1129,520000,824.9430911,12798.46446,1000.816747
TAMPINES,4 ROOM,93,1128,515000,893.0440904,12780.27615,1023.239322
TAMPINES,4 ROOM,93,1128,542000,936.8729729,12824.38879,1089.179105
TAMPINES,4 ROOM,93,1128,595000,967.5717537,12853.26136,1131.11571
TAMPINES,4 ROOM,84,1115,633888,729.9398279,12811.94746,964.5530303
TAMPINES,4 ROOM,84,1114,628000,661.7467897,12717.76666,835.938713
TAMPINES,4 ROOM,84,1114,620000,729.9398279,12811.94746,964.5530303
TAMPINES,4 ROOM,84,1114,595000,729.9398279,12811.94746,964.5530303
TAMPINES,4 ROOM,105,734,430000,698.7501442,12720.4806,634.4356354
TAMPINES,4 ROOM,103,756,431000,714.6237233,12939.24209,424.3956796
TAMPINES,4 ROOM,103,755,455000,608.0026959,12492.60227,770.1679305
TAMPINES,4 ROOM,108,755,449988,518.9981218,12801.75851,568.6545589
TAMPINES,4 ROOM,103,753,466000,492.3625489,12940.6736,435.4943504
TAMPINES,4 ROOM,113,757,565000,378.9792637,12834.77912,587.6510916
TAMPINES,4 ROOM,103,762,480000,336.5773565,13206.24733,421.1096763
TAMPINES,4 ROOM,91,752,415000,227.1159744,13066.18468,515.445387
TAMPINES,4 ROOM,105,760,480000,432.0367047,13404.17982,186.4425293
TAMPINES,4 ROOM,92,760,420000,267.9117001,13060.07807,480.9421818
TAMPINES,4 ROOM,116,772,460000,563.8736869,13055.04036,307.5913437
TAMPINES,4 ROOM,104,758,420000,628.2169846,13153.13695,203.1468978
TAMPINES,4 ROOM,104,758,360000,628.2169846,13153.13695,203.1468978
TAMPINES,4 ROOM,103,762,410000,530.5177252,13529.50803,275.8164104
TAMPINES,4 ROOM,102,755,385000,672.4402598,13549.92274,371.9227926
TAMPINES,4 ROOM,104,759,438000,277.8141263,13746.20148,458.3995299
TAMPINES,4 ROOM,111,891,404000,690.4059969,13947.79505,700.1566756
TAMPINES,4 ROOM,110,898,370000,973.5014651,14468.55296,1237.622169
TAMPINES,4 ROOM,107,892,4.00E+05,878.9549235,14374.64458,1128.189929
TAMPINES,4 ROOM,102,909,390000,782.9125837,14773.07991,1387.49085
TAMPINES,4 ROOM,102,909,405000,736.2820485,14736.17741,1333.708304
TAMPINES,4 ROOM,104,769,428000,492.3393601,13408.44168,207.7887524
TAMPINES,4 ROOM,84,767,4.00E+05,500.9893748,13444.84146,144.6760489
TAMPINES,4 ROOM,84,793,418800,249.6812038,14109.47643,590.6434129
TAMPINES,4 ROOM,104,781,433800,339.8278479,14217.43478,675.7869326
TAMPINES,4 ROOM,102,898,428000,468.2475808,14487.2969,1029.344981
TAMPINES,4 ROOM,100,917,443000,1539.96677,12415.90404,1251.86547
TAMPINES,4 ROOM,101,914,438000,1486.449512,12409.73443,1195.839773
TAMPINES,4 ROOM,108,805,4.00E+05,930.4310307,11559.01599,596.909095
TAMPINES,4 ROOM,104,810,435000,1003.62176,11535.42272,664.6962624
TAMPINES,4 ROOM,107,882,460000,668.440211,12113.3583,214.0942381
TAMPINES,4 ROOM,104,809,390000,1174.854202,12134.83179,704.6366878
TAMPINES,4 ROOM,104,804,422000,1058.198167,12247.2567,599.041058
TAMPINES,4 ROOM,84,762,360000,759.2805148,11814.41779,342.313216
TAMPINES,4 ROOM,108,800,412000,939.9585393,11673.39677,557.220907
TAMPINES,4 ROOM,84,797,384000,821.9935627,11958.36175,360.779437
TAMPINES,4 ROOM,104,811,405000,1144.052861,12104.73184,674.431587
TAMPINES,4 ROOM,104,802,4.00E+05,934.1461503,11806.35219,507.6819663
TAMPINES,4 ROOM,104,809,408000,1167.323699,11894.26711,718.3286863
TAMPINES,4 ROOM,104,760,415000,140.2274793,11996.87696,496.0015058
TAMPINES,4 ROOM,102,757,4.00E+05,84.52792369,11944.91928,470.602727
TAMPINES,5 ROOM,122,810,543000,490.2822554,13670.77543,1017.320169
TAMPINES,5 ROOM,122,797,472000,335.1109253,12876.88351,756.023362
TAMPINES,5 ROOM,122,803,520000,264.471925,12883.79124,843.6188061
TAMPINES,5 ROOM,122,804,498000,587.0488631,13651.11062,657.9557009
TAMPINES,5 ROOM,121,798,525000,346.2092174,13298.48471,533.9435147
TAMPINES,5 ROOM,122,804,568000,587.0488631,13651.11062,657.9557009
TAMPINES,5 ROOM,122,808,525000,305.0339315,12823.29045,1029.530608
TAMPINES,5 ROOM,122,803,490000,595.0706845,13686.49406,734.9864889
TAMPINES,5 ROOM,122,814,520000,346.7582902,13460.49636,914.2553777
TAMPINES,5 ROOM,124,764,595000,233.7983879,11887.81306,239.543898
TAMPINES,5 ROOM,120,863,488000,788.6426478,14298.08297,760.8210093
TAMPINES,5 ROOM,137,864,550000,768.9646699,13914.92248,433.4672203
TAMPINES,5 ROOM,124,863,490000,788.6426478,14298.08297,760.8210093
TAMPINES,5 ROOM,124,865,486000,430.5742637,14360.3306,816.8549116
TAMPINES,5 ROOM,123,863,520000,788.6426478,14298.08297,760.8210093
TAMPINES,5 ROOM,113,1128,708000,967.5717537,12853.26136,1131.11571
TAMPINES,5 ROOM,113,1128,620000,893.0440904,12780.27615,1023.239322
TAMPINES,5 ROOM,113,1128,730000,967.5717537,12853.26136,1131.11571
TAMPINES,5 ROOM,109,1048,813000,737.8262257,12669.84999,823.4446276
TAMPINES,5 ROOM,121,763,545000,536.0783165,13436.20753,380.3429775
TAMPINES,5 ROOM,133,759,565000,373.0057071,13098.45153,380.7758352
TAMPINES,5 ROOM,133,759,525000,373.0057071,13098.45153,380.7758352
TAMPINES,5 ROOM,121,760,520000,534.4575227,13403.12279,326.6153909
TAMPINES,5 ROOM,121,765,498000,733.3584671,13679.929,469.7695513
TAMPINES,5 ROOM,121,763,445000,490.4394874,13755.12566,414.847578
TAMPINES,5 ROOM,121,765,560000,82.06431177,13939.68097,586.1612006
TAMPINES,5 ROOM,125,863,565000,405.9561231,13976.24274,629.2430099
TAMPINES,5 ROOM,126,866,5.00E+05,466.5933477,14222.84804,875.3451944
TAMPINES,5 ROOM,133,897,5.00E+05,1009.136334,14542.01928,1303.665598
TAMPINES,5 ROOM,131,897,525000,982.1271813,14626.77066,1348.809219
TAMPINES,5 ROOM,124,895,460000,784.7628955,14538.7847,1214.715859
TAMPINES,5 ROOM,120,909,488000,541.1649064,14525.14369,1166.746252
TAMPINES,5 ROOM,122,797,550000,152.2519228,14028.5515,561.1045303
TAMPINES,5 ROOM,121,863,450000,776.9101165,14213.46422,686.7580611
TAMPINES,5 ROOM,132,864,495000,645.4125125,14302.57849,731.3801531
TAMPINES,5 ROOM,121,814,440000,616.3903067,14570.57134,1018.40702
TAMPINES,5 ROOM,121,814,5.00E+05,657.5876856,14554.66026,985.2612794
TAMPINES,5 ROOM,124,864,477000,857.4704099,14481.98011,932.5133158
TAMPINES,5 ROOM,126,865,560000,706.2621981,14550.65348,975.0927047
TAMPINES,5 ROOM,119,912,575000,972.3155051,12553.55084,859.9391743
TAMPINES,5 ROOM,119,909,458000,1140.192813,12710.45722,1130.212563
TAMPINES,5 ROOM,120,911,522000,959.6531287,12502.67707,797.0328203
TAMPINES,5 ROOM,118,911,530000,1320.58381,12386.518,1016.516267
TAMPINES,5 ROOM,120,909,495000,1267.322539,12637.95245,1171.799687
TAMPINES,5 ROOM,122,797,485000,821.9935627,11958.36175,360.779437
TAMPINES,5 ROOM,121,809,485000,1174.854202,12134.83179,704.6366878
TAMPINES,5 ROOM,122,803,525000,1155.822881,11756.7781,732.9447737
TAMPINES,5 ROOM,121,808,520000,1167.323699,11894.26711,718.3286863
TAMPINES,5 ROOM,136,772,510000,112.1662509,11957.86799,516.5551693
TAMPINES,EXECUTIVE,154,800,718000,376.737045,13487.98296,761.9875797
TAMPINES,EXECUTIVE,142,813,680000,525.1653175,12367.99905,516.3870534
TAMPINES,EXECUTIVE,146,806,715000,532.4033695,12335.79835,428.8885539
TAMPINES,EXECUTIVE,146,813,7.00E+05,525.1653175,12367.99905,516.3870534
TAMPINES,EXECUTIVE,142,799,680000,560.5759144,12413.84457,497.8281047
TAMPINES,EXECUTIVE,146,806,695000,452.3989696,12313.42639,574.4554822
TAMPINES,EXECUTIVE,149,813,750000,557.7772297,12418.89355,475.4353721
TAMPINES,EXECUTIVE,137,908,635000,1038.472474,11309.53849,792.4497391
TAMPINES,EXECUTIVE,142,907,725000,970.9772538,11333.72484,737.3329386
TAMPINES,EXECUTIVE,146,772,6.00E+05,501.3765041,12991.75371,491.9812133
TAMPINES,EXECUTIVE,150,758,785000,342.1853929,12632.08759,697.3702994
TAMPINES,EXECUTIVE,150,758,775000,342.1853929,12632.08759,697.3702994
TAMPINES,EXECUTIVE,142,863,630000,437.6805859,14005.14733,663.32024
TAMPINES,EXECUTIVE,149,893,630000,753.154109,14393.1303,1091.437408
TAMPINES,EXECUTIVE,148,863,7.00E+05,447.6967636,14096.95809,754.0336795
TAMPINES,EXECUTIVE,144,863,665000,522.1455121,14002.13986,681.080362
TAMPINES,EXECUTIVE,143,774,615000,713.8286424,13696.83095,193.4319444
TAMPINES,EXECUTIVE,148,777,628000,775.0726122,13694.57447,247.2739787
TAMPINES,EXECUTIVE,165,864,650000,645.4125125,14302.57849,731.3801531
